H_estimate,H_error,mu,sigma,T
-0.438272,0.00341001,0.782838,0.593605,0.00121738
-0.44072,0.00320423,0.770117,0.604457,0.00121738
-0.441557,0.00313594,0.770117,0.604457,0.00121738
-0.440222,0.00323452,0.77928,0.595805,0.00121738
-0.446024,0.00342984,0.77928,0.595805,0.00121738
-0.443522,0.00328237,0.77928,0.595805,0.00121738
-0.436928,0.00315234,0.769768,0.600617,0.00121738
-0.43662,0.00311783,0.754252,0.598537,0.00121738
-0.438164,0.00338401,0.763536,0.607317,0.00121738
-0.43942,0.00381067,0.774992,0.609399,0.00121738
-0.449599,0.00323081,0.774992,0.609399,0.00121738
-0.448015,0.00306049,0.774992,0.609399,0.00121738
-0.44211,0.00348849,0.785642,0.598877,0.00121738
-0.439179,0.00409734,0.779845,0.604591,0.00121738
-0.449265,0.00292333,0.78895,0.608604,0.00121738
-0.445318,0.00342689,0.78875,0.602114,0.00121738
-0.455507,0.0029805,0.78875,0.602114,0.00121738
-0.440627,0.0030764,0.784191,0.601975,0.00121738
-0.444018,0.0030822,0.784191,0.601975,0.00121738
-0.437486,0.00328864,0.784191,0.601975,0.00121738
-0.442549,0.00350874,0.785982,0.602845,0.00121738
-0.446197,0.00318667,0.785982,0.602845,0.00121738
-0.446604,0.00317977,0.785982,0.602845,0.00121738
-0.442276,0.00350454,0.787528,0.616161,0.00121738
-0.452385,0.00291022,0.787528,0.616161,0.00121738
-0.44835,0.00338617,0.78415,0.618798,0.00121738
-0.44892,0.00294411,0.784201,0.61339,0.00121738
-0.443947,0.00299765,0.784201,0.61339,0.00121738
-0.446194,0.00274425,0.784201,0.61339,0.00121738
-0.44497,0.00323579,0.782732,0.614478,0.00121738
-0.440852,0.00335642,0.782732,0.614478,0.00121738
-0.443018,0.00338729,0.782732,0.614478,0.00121738
-0.441192,0.00339447,0.7828,0.610881,0.00121738
-0.442717,0.00334755,0.77701,0.609594,0.00121738
-0.443653,0.00301055,0.77701,0.609594,0.00121738
-0.438359,0.00284313,0.77701,0.609594,0.00121738
-0.448187,0.00329767,0.77701,0.609594,0.00121738
-0.440875,0.00299972,0.778818,0.613813,0.00121738
-0.443898,0.00304113,0.778818,0.613813,0.00121738
-0.44253,0.00315014,0.772899,0.609287,0.00121738
-0.43948,0.00331329,0.772899,0.609287,0.00121738
-0.446311,0.00305918,0.771877,0.607402,0.00121738
-0.44268,0.00316254,0.774496,0.612142,0.00121738
-0.442822,0.0028758,0.774496,0.612142,0.00121738
-0.443133,0.0032642,0.774741,0.618898,0.00121738
-0.440553,0.00401186,0.778883,0.618918,0.00121738
-0.450051,0.00374675,0.789245,0.609317,0.00121738
-0.446931,0.00340139,0.789245,0.609317,0.00121738
-0.447962,0.00374237,0.797041,0.610436,0.00121738
-0.444836,0.00322767,0.797041,0.610436,0.00121738
-0.44274,0.00320808,0.807035,0.60993,0.00121738
-0.446517,0.0032077,0.809714,0.613577,0.00121738
-0.444718,0.00387791,0.815314,0.619126,0.00121738
-0.445197,0.00350051,0.815314,0.619126,0.00121738
-0.444031,0.0034688,0.815314,0.619126,0.00121738
-0.448348,0.00326684,0.815314,0.619126,0.00121738
-0.448802,0.00343132,0.82453,0.625466,0.00121738
-0.44152,0.00360131,0.82453,0.625466,0.00121738
-0.44359,0.00385665,0.823861,0.627246,0.00121738
-0.449846,0.00309684,0.823861,0.627246,0.00121738
-0.43882,0.00423423,0.811064,0.628074,0.00121738
-0.439742,0.00431571,0.804086,0.629499,0.00121738
-0.445277,0.00342552,0.804086,0.629499,0.00121738
-0.440935,0.00391973,0.804086,0.629499,0.00121738
-0.44895,0.00344192,0.800353,0.62902,0.00121738
-0.443633,0.00486208,0.799021,0.637955,0.00121738
-0.448533,0.00345498,0.803148,0.628069,0.00121738
-0.444976,0.00361881,0.806906,0.621106,0.00121738
-0.446624,0.00324172,0.816177,0.613322,0.00121738
-0.449301,0.00326531,0.816177,0.613322,0.00121738
-0.443085,0.00358259,0.817373,0.628173,0.00121738
-0.443338,0.00402607,0.815008,0.633566,0.00121738
-0.444857,0.00412302,0.815008,0.633566,0.00121738
-0.445473,0.00364329,0.823429,0.627104,0.00121738
-0.439863,0.00393177,0.825792,0.613288,0.00121738
-0.444661,0.00367186,0.820671,0.617326,0.00121738
-0.442676,0.00366886,0.826602,0.61463,0.00121738
-0.439267,0.00343747,0.826602,0.61463,0.00121738
-0.442553,0.00362616,0.827936,0.617289,0.00121738
-0.442501,0.00391878,0.827936,0.617289,0.00121738
-0.440235,0.00431653,0.824559,0.605337,0.00121738
-0.442796,0.00350412,0.824559,0.605337,0.00121738
-0.442494,0.00377871,0.818285,0.602265,0.00121738
-0.44029,0.00324756,0.818285,0.602265,0.00121738
-0.443905,0.00320848,0.818285,0.602265,0.00121738
-0.444159,0.00334133,0.818285,0.602265,0.00121738
-0.442544,0.00337443,0.818285,0.602265,0.00121738
-0.445838,0.00336818,0.821154,0.604721,0.00121738
-0.441423,0.00362703,0.822939,0.599541,0.00121738
-0.439173,0.00345187,0.822939,0.599541,0.00121738
-0.442395,0.00387537,0.822939,0.599541,0.00121738
-0.442204,0.00345262,0.831822,0.600202,0.00121738
-0.438146,0.00372723,0.831822,0.600202,0.00121738
-0.437216,0.00390822,0.831822,0.600202,0.00121738
-0.441834,0.00383808,0.835533,0.601212,0.00120338
-0.439771,0.00356639,0.83927,0.598243,0.00120338
-0.431345,0.00390236,0.839174,0.592841,0.00120338
-0.43847,0.00346715,0.843803,0.590729,0.00120338
-0.436924,0.00417969,0.843803,0.590729,0.00120338
-0.440212,0.00371153,0.836577,0.596427,0.00120338
-0.4345,0.00457118,0.836577,0.596427,0.00120338
-0.439273,0.0036009,0.836577,0.596427,0.00120338
-0.442892,0.00343348,0.829686,0.607859,0.00120338
-0.445995,0.00337382,0.829686,0.607859,0.00120338
-0.441739,0.00354689,0.829686,0.607859,0.00120338
-0.443456,0.0035387,0.81154,0.617612,0.00120338
-0.442171,0.00318278,0.81154,0.617612,0.00120338
-0.442375,0.0037023,0.81154,0.617612,0.00120338
-0.442099,0.00353596,0.810604,0.613963,0.00120338
-0.443905,0.00391795,0.807722,0.611617,0.00120338
-0.444742,0.00308563,0.807722,0.611617,0.00120338
-0.44911,0.00396065,0.807722,0.611617,0.00120338
-0.442367,0.00431675,0.807722,0.611617,0.00120338
-0.451097,0.00325922,0.807722,0.611617,0.00120338
-0.443079,0.00352766,0.807722,0.611617,0.00120338
-0.449235,0.00321137,0.802064,0.610404,0.00120338
-0.449324,0.00341845,0.802484,0.614569,0.00120338
-0.446933,0.00376629,0.802484,0.614569,0.00120338
-0.445672,0.00326495,0.817127,0.615053,0.00120338
-0.444718,0.00339896,0.808934,0.609685,0.00120338
-0.447956,0.00313166,0.811071,0.610496,0.00120338
-0.449204,0.00345653,0.811071,0.610496,0.00120338
-0.438893,0.00358902,0.811071,0.610496,0.00120338
-0.443555,0.0037352,0.805225,0.623083,0.00120338
-0.447692,0.00342243,0.802846,0.61363,0.00120338
-0.447779,0.00337559,0.806943,0.62042,0.00120338
-0.44557,0.00338761,0.806943,0.62042,0.00120338
-0.450227,0.00332488,0.806943,0.62042,0.00120338
-0.446229,0.00342141,0.813582,0.616632,0.00120338
-0.446028,0.00339897,0.809063,0.623384,0.00120338
-0.444676,0.00389849,0.809063,0.623384,0.00120338
-0.454313,0.00333254,0.808373,0.622529,0.00120338
-0.444346,0.00382031,0.808373,0.622529,0.00120338
-0.449242,0.00346296,0.808373,0.622529,0.00120338
-0.446138,0.0031692,0.808373,0.622529,0.00120338
-0.445413,0.00445407,0.808373,0.622529,0.00120338
-0.449971,0.00302992,0.808373,0.622529,0.00120338
-0.448419,0.0031471,0.791293,0.624243,0.00120338
-0.443464,0.00370364,0.783894,0.635783,0.00120338
-0.44401,0.00394641,0.786054,0.635112,0.00120338
-0.445188,0.00314456,0.79602,0.616734,0.00120338
-0.45291,0.00289495,0.79602,0.616734,0.00120338
-0.446082,0.0031458,0.788676,0.629135,0.00120338
-0.443287,0.00354397,0.788676,0.629135,0.00120338
-0.444184,0.00360602,0.788676,0.629135,0.00120338
-0.44281,0.00336379,0.787185,0.628905,0.00120338
-0.443838,0.00303606,0.780869,0.63063,0.00120338
-0.445998,0.00320866,0.785233,0.629609,0.00120338
-0.44364,0.00330549,0.785233,0.629609,0.00120338
-0.448363,0.00334706,0.785233,0.629609,0.00120338
-0.447227,0.00293694,0.785233,0.629609,0.00120338
-0.443357,0.0039573,0.796156,0.630278,0.00120338
-0.442359,0.0036964,0.796156,0.630278,0.00120338
-0.44446,0.00319385,0.799837,0.621809,0.00120338
-0.440944,0.00373106,0.799837,0.621809,0.00120338
-0.447842,0.00395982,0.795856,0.621712,0.00120338
-0.447342,0.00357752,0.79764,0.629537,0.00120338
-0.443572,0.00370517,0.800937,0.632066,0.00120338
-0.442277,0.00337736,0.799725,0.63174,0.00120338
-0.445032,0.00412973,0.795245,0.64337,0.00120338
-0.439428,0.00486839,0.798737,0.646228,0.00120338
-0.439529,0.00444909,0.798737,0.646228,0.00120338
-0.437573,0.00433795,0.795334,0.642712,0.00120338
-0.444453,0.00404472,0.796876,0.632781,0.00120338
-0.443938,0.0039619,0.796876,0.632781,0.00120338
-0.444272,0.00355627,0.796876,0.632781,0.00120338
-0.444247,0.00384862,0.790322,0.633191,0.00120338
-0.449204,0.00327301,0.791396,0.647445,0.00120338
-0.440957,0.00418529,0.791396,0.647445,0.00120338
-0.441129,0.00395283,0.787725,0.651924,0.00120338
-0.436319,0.00408638,0.787725,0.651924,0.00120338
-0.435514,0.0041555,0.793016,0.661943,0.00120338
-0.428422,0.00458746,0.793016,0.661943,0.00120338
-0.434244,0.00389622,0.793016,0.661943,0.00120338
-0.434982,0.00436837,0.793016,0.661943,0.00120338
-0.437074,0.00423385,0.790216,0.652015,0.00120338
-0.43612,0.0040328,0.78358,0.655985,0.00120338
-0.4447,0.0037666,0.78358,0.655985,0.00120338
-0.44296,0.0037535,0.790626,0.646401,0.00120338
-0.435938,0.00452073,0.790626,0.646401,0.00120338
-0.439275,0.00464543,0.790626,0.646401,0.00120338
-0.434201,0.0038955,0.787644,0.645801,0.00120338
-0.44227,0.00404174,0.783036,0.643341,0.00120338
-0.441111,0.00343899,0.783036,0.643341,0.00120338
-0.446522,0.00330781,0.783036,0.643341,0.00120338
-0.443524,0.00383556,0.779097,0.639799,0.00120338
-0.439161,0.00344269,0.779097,0.639799,0.00120338
-0.437682,0.00643847,0.788105,0.640236,0.00120338
-0.441117,0.00373005,0.788105,0.640236,0.00120338
-0.445221,0.00358228,0.788105,0.640236,0.00120338
-0.440824,0.00383907,0.784712,0.633646,0.00120338
-0.442264,0.00370291,0.785712,0.63205,0.00120338
-0.440692,0.00366151,0.785712,0.63205,0.00120338
-0.440661,0.00348905,0.779055,0.632951,0.00120338
-0.438003,0.00363545,0.77378,0.641205,0.00118953
-0.43801,0.00343635,0.77378,0.641205,0.00118953
-0.441416,0.00327405,0.769329,0.641867,0.00118953
-0.442616,0.00346488,0.769329,0.641867,0.00118953
-0.434041,0.00379672,0.769329,0.641867,0.00118953
-0.438178,0.00339094,0.763356,0.634492,0.00118953
-0.441539,0.00304285,0.763356,0.634492,0.00118953
-0.44062,0.00385227,0.763356,0.634492,0.00118953
-0.441164,0.00337364,0.763356,0.634492,0.00118953
-0.438232,0.00333121,0.760249,0.638482,0.00118953
-0.436798,0.00420506,0.760249,0.638482,0.00118953
-0.434722,0.00371281,0.763748,0.637354,0.00118953
-0.445364,0.00335948,0.763748,0.637354,0.00118953
-0.439115,0.00373342,0.763748,0.637354,0.00118953
-0.434555,0.00322998,0.763748,0.637354,0.00118953
-0.437494,0.00348532,0.763748,0.637354,0.00118953
-0.438205,0.00386311,0.771403,0.629871,0.00118953
-0.441519,0.0039917,0.771403,0.629871,0.00118953
-0.43377,0.00408339,0.772564,0.618921,0.00118953
-0.442827,0.003105,0.772564,0.618921,0.00118953
-0.439462,0.00343858,0.77364,0.615961,0.00118953
-0.442413,0.00303381,0.7699,0.618844,0.00118953
-0.44217,0.00290647,0.77453,0.627412,0.00118953
-0.447587,0.00335125,0.78292,0.619842,0.00118953
-0.44497,0.00356531,0.797292,0.620292,0.00118953
-0.448299,0.00329709,0.797292,0.620292,0.00118953
-0.442079,0.00336968,0.797292,0.620292,0.00118953
-0.447216,0.00309534,0.797292,0.620292,0.00118953
-0.44397,0.00373041,0.794949,0.619621,0.00118953
-0.446507,0.00300182,0.794949,0.619621,0.00118953
-0.449683,0.00319083,0.794949,0.619621,0.00118953
-0.446063,0.00365061,0.792077,0.625648,0.00118953
-0.444202,0.00342686,0.796566,0.634389,0.00118953
-0.448701,0.00304371,0.799631,0.632234,0.00118953
-0.450392,0.00351045,0.795978,0.630194,0.00118953
-0.445526,0.0037618,0.788456,0.626737,0.00118953
-0.446231,0.00333842,0.792944,0.624827,0.00118953
-0.448331,0.00355891,0.796379,0.626716,0.00118953
-0.446956,0.00358656,0.799059,0.611264,0.00118953
-0.448804,0.00304228,0.799059,0.611264,0.00118953
-0.444847,0.00334368,0.79492,0.620874,0.00118953
-0.443488,0.00302796,0.799464,0.611632,0.00118953
-0.447685,0.002964,0.802618,0.61383,0.00118953
-0.446791,0.00406588,0.797739,0.609057,0.00118953
-0.447768,0.00354906,0.800841,0.620507,0.00118953
-0.447368,0.00343777,0.800841,0.620507,0.00118953
-0.448532,0.00342764,0.800213,0.622881,0.00118953
-0.450359,0.00387923,0.798956,0.621821,0.00118953
-0.452041,0.00308118,0.798956,0.621821,0.00118953
-0.444487,0.00374323,0.807703,0.617717,0.00118953
-0.445975,0.00313467,0.809456,0.620463,0.00118953
-0.445426,0.00448175,0.807831,0.625379,0.00118953
-0.445197,0.00329191,0.807831,0.625379,0.00118953
-0.450206,0.00329551,0.807831,0.625379,0.00118953
-0.445932,0.00350932,0.807831,0.625379,0.00118953
-0.443079,0.00300279,0.797288,0.615301,0.00118953
-0.448132,0.00332627,0.799565,0.62385,0.00118953
-0.443416,0.00352577,0.802559,0.620345,0.00118953
-0.447263,0.0034776,0.811327,0.626507,0.00118953
-0.446481,0.00368174,0.811327,0.626507,0.00118953
-0.44829,0.00341248,0.811327,0.626507,0.00118953
-0.443496,0.00376206,0.8111,0.61821,0.00118953
-0.443183,0.00382758,0.822025,0.621078,0.00118953
-0.440562,0.00374615,0.820487,0.620486,0.00118953
-0.444787,0.00329338,0.816316,0.619821,0.00118953
-0.447046,0.00313642,0.81893,0.620156,0.00118953
-0.443391,0.00375803,0.816719,0.614839,0.00118953
-0.449891,0.00345097,0.816719,0.614839,0.00118953
-0.443201,0.00357466,0.817065,0.61354,0.00118953
-0.44875,0.00334142,0.817065,0.61354,0.00118953
-0.444857,0.00352428,0.817065,0.61354,0.00118953
-0.44512,0.003543,0.818657,0.620079,0.00118953
-0.446428,0.00405942,0.811454,0.626425,0.00118953
-0.447226,0.00288242,0.798774,0.632335,0.00118953
-0.4472,0.00321361,0.798774,0.632335,0.00118953
-0.446574,0.00339547,0.798774,0.632335,0.00118953
-0.447048,0.00311841,0.798774,0.632335,0.00118953
-0.442434,0.00455671,0.806588,0.624801,0.00118953
-0.439848,0.00415138,0.800171,0.622609,0.00118953
-0.451047,0.00308393,0.800171,0.622609,0.00118953
-0.444392,0.00316631,0.788564,0.622356,0.00118953
-0.446186,0.0043101,0.787942,0.629744,0.00118953
-0.446226,0.00329229,0.782068,0.631416,0.00118953
-0.447891,0.00318043,0.782068,0.631416,0.00118953
-0.440485,0.00315697,0.777933,0.63029,0.00118953
-0.444277,0.00295939,0.777933,0.63029,0.00118953
-0.442879,0.00337914,0.777338,0.637412,0.00118953
-0.44399,0.00346353,0.777338,0.637412,0.00118953
-0.446299,0.00423135,0.789208,0.641774,0.00118953
-0.446312,0.00400285,0.795047,0.646896,0.00118953
-0.442171,0.00367096,0.803867,0.636657,0.00118953
-0.445158,0.00354074,0.803867,0.636657,0.00118953
-0.441938,0.00397966,0.803867,0.636657,0.00118953
-0.435621,0.00437645,0.807705,0.63929,0.00118953
-0.447603,0.00435604,0.807705,0.63929,0.00118953
-0.44671,0.00355187,0.80907,0.637914,0.00118953
-0.44017,0.00398856,0.805868,0.640294,0.00118953
-0.45015,0.00321772,0.796657,0.630433,0.00118953
-0.444642,0.00357949,0.796657,0.630433,0.00118953
-0.445779,0.00336049,0.804322,0.622925,0.00118953
-0.442107,0.0032036,0.787417,0.619754,0.00117585
-0.442486,0.00341271,0.786565,0.623831,0.00117585
-0.446243,0.00335697,0.786565,0.623831,0.00117585
-0.444001,0.00370558,0.799789,0.627245,0.00117585
-0.442596,0.00409303,0.799789,0.627245,0.00117585
-0.44152,0.00400485,0.799789,0.627245,0.00117585
-0.444155,0.00373724,0.802849,0.618921,0.00117585
-0.438802,0.00469822,0.819708,0.630357,0.00117585
-0.445905,0.0038727,0.813342,0.640987,0.00117585
-0.443023,0.00368078,0.813468,0.630776,0.00117585
-0.452605,0.00309351,0.814678,0.624341,0.00117585
-0.444478,0.00368985,0.814678,0.624341,0.00117585
-0.44772,0.00376939,0.802597,0.629826,0.00117585
-0.447855,0.00413304,0.802597,0.629826,0.00117585
-0.441677,0.00389335,0.802597,0.629826,0.00117585
-0.440199,0.00341083,0.79215,0.617852,0.00117585
-0.44964,0.00296425,0.788577,0.632617,0.00117585
-0.44773,0.00317224,0.788577,0.632617,0.00117585
-0.44058,0.0036809,0.798721,0.629984,0.00117585
-0.449709,0.00323398,0.791498,0.623171,0.00117585
-0.445128,0.00339051,0.794539,0.628205,0.00117585
-0.447268,0.00356499,0.794539,0.628205,0.00117585
-0.44669,0.00351713,0.794539,0.628205,0.00117585
-0.449716,0.00332246,0.811415,0.63285,0.00117585
-0.441565,0.00438425,0.815488,0.638783,0.00117585
-0.438558,0.00365402,0.809835,0.63219,0.00117585
-0.438885,0.00455725,0.809634,0.627272,0.00117585
-0.44368,0.00438361,0.809634,0.627272,0.00117585
-0.440046,0.00386804,0.798391,0.625479,0.00117585
-0.453388,0.00286371,0.798391,0.625479,0.00117585
-0.442785,0.00319202,0.798391,0.625479,0.00117585
-0.444624,0.00374966,0.798391,0.625479,0.00117585
-0.444301,0.00365167,0.798391,0.625479,0.00117585
-0.446889,0.00324357,0.798391,0.625479,0.00117585
-0.445298,0.00330384,0.798391,0.625479,0.00117585
-0.443013,0.00423383,0.801859,0.621834,0.00117585
-0.444464,0.00359885,0.801859,0.621834,0.00117585
-0.445783,0.00343016,0.801859,0.621834,0.00117585
-0.447079,0.00336554,0.814907,0.62451,0.00117585
-0.449875,0.00338618,0.817757,0.614629,0.00117585
-0.443748,0.00337445,0.817757,0.614629,0.00117585
-0.445445,0.00340215,0.820032,0.612096,0.00117585
-0.447547,0.00325636,0.820032,0.612096,0.00117585
-0.443755,0.00330101,0.820032,0.612096,0.00117585
-0.442624,0.00447554,0.821123,0.612732,0.00117585
-0.44589,0.00375422,0.819643,0.616876,0.00117585
-0.44743,0.00347451,0.819643,0.616876,0.00117585
-0.452209,0.00314861,0.819935,0.614022,0.00117585
-0.444814,0.00340685,0.819935,0.614022,0.00117585
-0.442026,0.00343209,0.819935,0.614022,0.00117585
-0.446961,0.00314054,0.813781,0.60856,0.00117585
-0.446422,0.00328493,0.81443,0.61495,0.00117585
-0.442398,0.00340801,0.798009,0.621311,0.00117585
-0.445408,0.00337761,0.792286,0.621564,0.00117585
-0.445018,0.00337564,0.804158,0.626877,0.00117585
-0.445512,0.0037556,0.804158,0.626877,0.00117585
-0.448998,0.0035573,0.809929,0.626118,0.00117585
-0.446217,0.00321151,0.806806,0.629446,0.00117585
-0.448065,0.00296541,0.806806,0.629446,0.00117585
-0.442172,0.00346233,0.80732,0.621543,0.00117585
-0.444949,0.00324074,0.799158,0.610951,0.00117585
-0.447945,0.00314478,0.794175,0.617735,0.00117585
-0.446124,0.00343242,0.797963,0.612388,0.00117585
-0.446968,0.00333882,0.788674,0.614934,0.00117585
-0.448637,0.00299289,0.782137,0.61515,0.00117585
-0.449531,0.00288509,0.782137,0.61515,0.00117585
-0.446202,0.00312776,0.794481,0.613716,0.00117585
-0.445729,0.00330296,0.795817,0.623071,0.00117585
-0.447128,0.00361073,0.795817,0.623071,0.00117585
-0.444935,0.00323169,0.795817,0.623071,0.00117585
-0.446838,0.00328351,0.790221,0.616855,0.00117585
-0.44449,0.00346579,0.791085,0.618496,0.00117585
-0.450711,0.00336065,0.791085,0.618496,0.00117585
-0.449481,0.00300723,0.791085,0.618496,0.00117585
-0.453504,0.0026912,0.791085,0.618496,0.00117585
-0.444854,0.00377994,0.784743,0.617069,0.00117585
-0.439454,0.00314392,0.783089,0.606752,0.00117585
-0.444925,0.00408856,0.783089,0.606752,0.00117585
-0.441974,0.00321591,0.785883,0.611174,0.00117585
-0.443702,0.00334683,0.785883,0.611174,0.00117585
-0.443888,0.00331034,0.77949,0.61139,0.00117585
-0.443834,0.00317356,0.775872,0.613111,0.00117585
-0.445724,0.00318767,0.775872,0.613111,0.00117585
-0.445089,0.00338052,0.784028,0.622894,0.00117585
-0.450167,0.00287746,0.788184,0.61846,0.00117585
-0.44916,0.00331966,0.788184,0.61846,0.00117585
-0.442171,0.00343857,0.788184,0.61846,0.00117585
-0.447627,0.00342925,0.788184,0.61846,0.00117585
-0.445413,0.00322911,0.783907,0.604892,0.00117585
-0.444507,0.00304618,0.783907,0.604892,0.00117585
-0.447975,0.00329168,0.783907,0.604892,0.00117585
-0.438664,0.00358856,0.777125,0.616865,0.00117585
-0.44239,0.00320613,0.77369,0.604943,0.00117585
-0.444064,0.00318897,0.77369,0.604943,0.00117585
-0.441473,0.00348078,0.778747,0.599888,0.00117585
-0.444072,0.0037339,0.777005,0.601705,0.00117585
-0.444019,0.0030853,0.778552,0.610804,0.00117585
-0.445248,0.00308572,0.773558,0.605994,0.00117585
-0.439772,0.00351022,0.773558,0.605994,0.00117585
-0.436733,0.00335441,0.761045,0.598025,0.00117585
-0.437095,0.00329728,0.756303,0.593717,0.00116232
-0.435588,0.0034548,0.746805,0.594501,0.00116232
-0.430699,0.00322707,0.746805,0.594501,0.00116232
-0.432153,0.0037709,0.752789,0.593668,0.00116232
-0.433323,0.00340688,0.74043,0.591594,0.00116232
-0.428829,0.00375785,0.743985,0.586609,0.00116232
-0.424649,0.0035014,0.743985,0.586609,0.00116232
-0.431681,0.0033063,0.748011,0.591578,0.00116232
-0.428814,0.00352813,0.748011,0.591578,0.00116232
-0.429162,0.0036698,0.748011,0.591578,0.00116232
-0.441689,0.00306112,0.761593,0.600288,0.00116232
-0.438836,0.00334049,0.761593,0.600288,0.00116232
-0.435406,0.00313132,0.761593,0.600288,0.00116232
-0.437038,0.00320459,0.761593,0.600288,0.00116232
-0.440067,0.00324614,0.762494,0.596004,0.00116232
-0.43919,0.00337375,0.762494,0.596004,0.00116232
